date.time,date,site,plot,common.name,scientific.name,family,assessment.method,season,SamplingDay,sampling.trip
2021-02-11T05:49:13Z,2021-02-11,Tarcutta,WetA,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,summer,73,NA
2021-02-12T05:39:07Z,2021-02-12,Tarcutta,WetA,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,summer,74,NA
2021-02-13T22:52:43Z,2021-02-13,Tarcutta,WetA,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,summer,75,NA
2021-02-14T02:21:22Z,2021-02-14,Tarcutta,WetA,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,summer,76,NA
2021-02-16T03:15:49Z,2021-02-16,Tarcutta,WetA,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,summer,78,NA
2021-02-17T02:42:55Z,2021-02-17,Tarcutta,WetA,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,summer,79,NA
2021-02-18T22:59:51Z,2021-02-18,Tarcutta,WetA,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,summer,80,NA
2021-02-19T02:52:07Z,2021-02-19,Tarcutta,WetA,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,summer,81,NA
2021-02-20T20:31:04Z,2021-02-20,Tarcutta,WetA,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,summer,82,NA
2021-02-21T03:16:46Z,2021-02-21,Tarcutta,WetA,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,summer,83,NA
2021-02-22T00:25:16Z,2021-02-22,Tarcutta,WetA,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,summer,84,NA
2021-05-08T15:19:25Z,2021-05-08,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,autumn,143,NA
2021-05-22T09:36:49Z,2021-05-22,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,autumn,157,NA
2021-07-12T08:49:13Z,2021-07-12,Tarcutta,DryB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,winter,134,NA
2021-07-26T11:28:55Z,2021-07-26,Tarcutta,DryB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,winter,148,NA
2021-10-11T20:16:55Z,2021-10-11,Tarcutta,WetA,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,132,NA
2021-10-12T01:57:28Z,2021-10-12,Tarcutta,WetA,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,133,NA
2021-10-13T20:03:37Z,2021-10-13,Tarcutta,WetA,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,134,NA
2021-10-14T05:16:37Z,2021-10-14,Tarcutta,WetA,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,135,NA
2021-10-15T21:15:22Z,2021-10-15,Tarcutta,WetA,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,136,NA
2021-10-16T20:23:31Z,2021-10-16,Tarcutta,WetA,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,137,NA
2021-10-17T21:49:46Z,2021-10-17,Tarcutta,WetA,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,138,NA
2021-10-18T02:23:16Z,2021-10-18,Tarcutta,WetA,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,139,NA
2021-10-19T03:22:58Z,2021-10-19,Tarcutta,WetA,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,140,Tarcutta.spring.2021
2021-10-20T00:13:40Z,2021-10-20,Tarcutta,WetA,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,141,Tarcutta.spring.2021
2021-10-21T12:03:22Z,2021-10-21,Tarcutta,WetA,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,142,Tarcutta.spring.2021
2021-10-22T03:46:25Z,2021-10-22,Tarcutta,WetA,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,143,Tarcutta.spring.2021
2021-10-23T04:03:25Z,2021-10-23,Tarcutta,WetA,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,144,Tarcutta.spring.2021
2021-10-24T21:32:58Z,2021-10-24,Tarcutta,WetA,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,145,Tarcutta.spring.2021
2021-10-25T21:00:19Z,2021-10-25,Tarcutta,WetA,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,146,NA
2021-10-26T20:54:25Z,2021-10-26,Tarcutta,WetA,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,147,NA
2021-10-27T03:01:37Z,2021-10-27,Tarcutta,WetA,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,148,NA
2021-10-28T03:16:40Z,2021-10-28,Tarcutta,WetA,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,149,NA
2021-10-29T02:19:52Z,2021-10-29,Tarcutta,WetA,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,150,NA
2021-10-30T21:15:34Z,2021-10-30,Tarcutta,WetA,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,151,NA
2021-10-31T21:39:04Z,2021-10-31,Tarcutta,WetA,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,152,NA
2021-11-01T23:33:13Z,2021-11-01,Tarcutta,WetA,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,153,NA
2021-11-02T20:01:49Z,2021-11-02,Tarcutta,WetA,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,154,NA
2022-01-16T08:25:19Z,2022-01-16,Tarcutta,DryB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,summer,137,NA
2022-01-19T09:05:10Z,2022-01-19,Tarcutta,DryB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,summer,140,NA
2022-02-01T02:42:46Z,2022-02-01,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,summer,153,NA
2022-02-03T03:44:07Z,2022-02-03,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,summer,155,NA
2022-02-06T03:43:13Z,2022-02-06,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,summer,158,NA
2022-02-10T18:44:37Z,2022-02-10,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,summer,162,NA
2022-02-11T18:22:58Z,2022-02-11,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,summer,163,NA
2022-02-12T18:32:19Z,2022-02-12,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,summer,164,NA
2022-02-14T17:50:34Z,2022-02-14,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,summer,166,NA
2022-02-15T13:45:43Z,2022-02-15,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,summer,167,NA
2022-02-16T14:17:55Z,2022-02-16,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,summer,168,NA
2022-02-18T14:48:34Z,2022-02-18,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,summer,170,NA
2022-02-21T15:52:40Z,2022-02-21,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,summer,173,NA
2022-02-22T04:38:10Z,2022-02-22,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,summer,174,NA
2022-02-24T17:40:07Z,2022-02-24,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,summer,176,NA
2022-03-01T15:52:13Z,2022-03-01,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,autumn,167,NA
2022-03-03T05:01:10Z,2022-03-03,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,autumn,169,NA
2022-03-04T17:15:46Z,2022-03-04,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,autumn,170,NA
2022-03-05T10:47:13Z,2022-03-05,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,autumn,171,NA
2022-03-08T12:01:28Z,2022-03-08,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,autumn,174,NA
2022-03-09T07:22:40Z,2022-03-09,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,autumn,175,NA
2022-03-13T04:21:34Z,2022-03-13,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,autumn,179,NA
2022-03-15T17:21:46Z,2022-03-15,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,autumn,181,NA
2022-03-16T11:51:43Z,2022-03-16,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,autumn,182,NA
2022-03-17T15:57:43Z,2022-03-17,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,autumn,183,NA
2022-03-20T03:40:19Z,2022-03-20,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,autumn,186,NA
2022-03-23T14:44:40Z,2022-03-23,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,autumn,189,NA
2022-04-07T09:12:25Z,2022-04-07,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,autumn,204,NA
2022-04-09T03:52:40Z,2022-04-09,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,autumn,206,NA
2022-04-10T08:30:01Z,2022-04-10,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,autumn,207,NA
2022-04-11T22:25:22Z,2022-04-11,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,autumn,208,NA
2022-04-13T09:11:49Z,2022-04-13,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,autumn,210,NA
2022-04-18T22:37:31Z,2022-04-18,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,autumn,215,NA
2022-04-19T08:16:01Z,2022-04-19,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,autumn,216,NA
2022-04-23T04:24:01Z,2022-04-23,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,autumn,220,NA
2022-04-27T00:21:55Z,2022-04-27,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,autumn,224,NA
2022-04-28T11:01:43Z,2022-04-28,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,autumn,225,NA
2022-04-29T10:07:16Z,2022-04-29,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,autumn,226,NA
2022-04-30T10:48:40Z,2022-04-30,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,autumn,227,NA
2022-05-01T06:37:58Z,2022-05-01,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,autumn,228,NA
2022-05-16T14:32:22Z,2022-05-16,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,autumn,243,NA
2022-05-18T13:54:28Z,2022-05-18,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,autumn,245,NA
2022-07-03T06:02:13Z,2022-07-03,Tarcutta,DryB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,winter,217,NA
2022-09-09T14:38:31Z,2022-09-09,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,191,NA
2022-09-14T15:36:37Z,2022-09-14,Tarcutta,DryA,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,196,NA
2022-09-29T19:31:04Z,2022-09-29,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,211,NA
2022-09-30T19:36:22Z,2022-09-30,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,212,NA
2022-10-01T01:49:43Z,2022-10-01,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,213,NA
2022-10-02T22:48:58Z,2022-10-02,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,214,NA
2022-10-03T00:03:25Z,2022-10-03,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,215,NA
2022-10-04T20:25:43Z,2022-10-04,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,216,NA
2022-10-05T05:54:04Z,2022-10-05,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,217,NA
2022-10-11T20:54:43Z,2022-10-11,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,223,NA
2022-10-16T12:01:01Z,2022-10-16,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,228,NA
2022-10-17T20:32:10Z,2022-10-17,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,229,NA
2022-10-19T23:35:34Z,2022-10-19,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,231,NA
2022-10-21T20:53:25Z,2022-10-21,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,233,NA
2022-10-22T00:40:13Z,2022-10-22,Tarcutta,DryA,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,234,NA
2022-10-24T19:59:46Z,2022-10-24,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,236,NA
2022-10-28T20:57:25Z,2022-10-28,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,240,NA
2022-10-30T20:46:34Z,2022-10-30,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,242,NA
2022-10-31T00:34:13Z,2022-10-31,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,243,NA
2022-11-05T21:22:43Z,2022-11-05,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,248,NA
2022-11-09T22:09:40Z,2022-11-09,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,252,NA
2022-11-10T22:07:04Z,2022-11-10,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,253,NA
2022-11-11T23:18:07Z,2022-11-11,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,254,NA
2022-11-12T03:52:49Z,2022-11-12,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,255,NA
2022-11-13T03:16:28Z,2022-11-13,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,256,NA
2020-03-19T18:07:28Z,2020-03-19,Tarcutta,DryA,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,autumn,1,NA
2020-05-13T13:43:58Z,2020-05-13,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,autumn,56,NA
2020-05-31T09:37:16Z,2020-05-31,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,autumn,74,NA
2020-09-03T14:44:55Z,2020-09-03,Tarcutta,WetA,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,3,NA
2020-09-08T16:44:52Z,2020-09-08,Tarcutta,DryA,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,8,NA
2020-11-28T20:43:34Z,2020-11-28,Tarcutta,WetA,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,89,NA
2021-01-31T08:54:09Z,2021-01-31,Tarcutta,WetA,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,summer,62,NA
2021-02-08T07:33:07Z,2021-02-08,Tarcutta,WetA,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,summer,70,NA
2021-02-09T23:14:31Z,2021-02-09,Tarcutta,WetA,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,summer,71,NA
2021-02-10T08:07:22Z,2021-02-10,Tarcutta,WetA,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,summer,72,NA
2021-02-12T05:52:37Z,2021-02-12,Tarcutta,WetA,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,summer,74,NA
2021-02-14T01:57:07Z,2021-02-14,Tarcutta,WetA,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,summer,76,NA
2021-02-16T20:52:22Z,2021-02-16,Tarcutta,WetA,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,summer,78,NA
2021-02-17T05:04:07Z,2021-02-17,Tarcutta,WetA,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,summer,79,NA
2021-02-19T02:24:55Z,2021-02-19,Tarcutta,WetA,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,summer,81,NA
2021-07-12T08:49:13Z,2021-07-12,Tarcutta,DryB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,winter,134,NA
2021-10-09T19:03:58Z,2021-10-09,Tarcutta,WetA,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,130,NA
2021-10-10T12:25:34Z,2021-10-10,Tarcutta,WetA,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,131,NA
2021-10-12T16:49:58Z,2021-10-12,Tarcutta,WetA,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,133,NA
2021-10-17T15:17:28Z,2021-10-17,Tarcutta,WetA,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,138,NA
2021-10-18T12:11:16Z,2021-10-18,Tarcutta,WetA,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,139,Tarcutta.spring.2021
2021-10-21T14:34:25Z,2021-10-21,Tarcutta,WetA,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,142,Tarcutta.spring.2021
2021-10-22T03:46:25Z,2021-10-22,Tarcutta,WetA,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,143,Tarcutta.spring.2021
2021-10-23T17:31:25Z,2021-10-23,Tarcutta,WetA,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,144,Tarcutta.spring.2021
2021-10-31T21:39:43Z,2021-10-31,Tarcutta,WetA,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,152,NA
2021-11-02T20:40:52Z,2021-11-02,Tarcutta,WetA,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,154,NA
2021-11-30T21:42:01Z,2021-11-30,Tarcutta,DryA,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,182,NA
2021-12-01T03:45:01Z,2021-12-01,Tarcutta,DryA,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,summer,91,NA
2022-02-03T05:39:19Z,2022-02-03,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,summer,155,NA
2022-02-07T05:06:16Z,2022-02-07,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,summer,159,NA
2022-02-09T04:27:04Z,2022-02-09,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,summer,161,NA
2022-02-21T15:51:52Z,2022-02-21,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,summer,173,NA
2022-02-22T04:38:10Z,2022-02-22,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,summer,174,NA
2022-03-08T12:01:28Z,2022-03-08,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,autumn,174,NA
2022-03-09T23:58:28Z,2022-03-09,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,autumn,175,NA
2022-03-20T03:40:19Z,2022-03-20,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,autumn,186,NA
2022-03-23T14:44:40Z,2022-03-23,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,autumn,189,NA
2022-03-25T05:45:34Z,2022-03-25,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,autumn,191,NA
2022-04-07T09:12:25Z,2022-04-07,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,autumn,204,NA
2022-04-09T07:18:01Z,2022-04-09,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,autumn,206,NA
2022-04-10T09:32:46Z,2022-04-10,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,autumn,207,NA
2022-04-11T22:25:22Z,2022-04-11,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,autumn,208,NA
2022-04-13T09:09:01Z,2022-04-13,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,autumn,210,NA
2022-04-19T08:16:01Z,2022-04-19,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,autumn,216,NA
2022-04-23T10:52:58Z,2022-04-23,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,autumn,220,NA
2022-04-27T13:55:16Z,2022-04-27,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,autumn,224,NA
2022-04-28T06:16:34Z,2022-04-28,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,autumn,225,NA
2022-04-30T12:05:10Z,2022-04-30,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,autumn,227,NA
2022-05-01T03:31:01Z,2022-05-01,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,autumn,228,NA
2022-05-11T11:21:28Z,2022-05-11,Tarcutta,DryB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,autumn,238,Tarcutta.fall.2022
2022-05-12T15:06:52Z,2022-05-12,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,autumn,239,Tarcutta.fall.2022
2022-05-18T11:17:19Z,2022-05-18,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,autumn,245,NA
2022-09-08T15:16:55Z,2022-09-08,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,190,NA
2022-09-09T14:38:31Z,2022-09-09,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,191,NA
2022-09-11T13:51:49Z,2022-09-11,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,193,NA
2022-09-14T15:20:13Z,2022-09-14,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,196,NA
2022-09-15T10:46:49Z,2022-09-15,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,197,NA
2022-09-20T14:04:40Z,2022-09-20,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,202,NA
2022-09-28T19:29:40Z,2022-09-28,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,210,NA
2022-09-29T19:31:04Z,2022-09-29,Tarcutta,WetB,Spotted Marsh Frog,Limnodynastes tasmaniensis,Limnodynastidae,PAM.all,spring,211,NA
